Form Submitted,Name of Market,County,GPS Latitude,GPS Longitude,GPS Accuracy,Market Locations:  Distance to nearest Urban Centre (Km)
2015/05/21 10:05:10 AM,Kapsuser Livestock Market,Kericho,-0.4068,35.2275,6,0
2015/05/21 10:33:21 AM,Kapsuser Market,Kericho,-0.4052,35.2281,5,0
2015/05/21 1:46:20 PM,Babu Tea Buying Center,Kericho,-0.3998,35.2246,13,3
2015/05/21 2:04:30 PM,Kibaek Tea Buying Center,Kericho,-0.3908,35.2210,12,6
2015/05/21 2:20:53 PM,Kaplemeywe Tea Biying Center,Kericho,-0.3787,35.2211,5,15
2015/05/21 2:27:20 PM,Susumwe Tea Buying Center,Kericho,-0.3802,35.2146,5,14
2015/05/21 5:17:13 PM,Kipkoiyan Tea Buying And Collection Center,Kericho,-0.3880,35.2059,7,15
2015/05/22 10:57:09 AM,kabianga,Kericho,-0.4466,35.1625,4,5
2015/05/22 11:21:55 AM,Kabianga market,Kericho,-0.4455,35.1453,12,7
2015/05/22 11:35:06 AM,Olichangoi Tea Buying Center,Kericho,-0.4554,35.2008,5,6
2015/05/23 10:54:25 AM,Sigowet Tea Buying Center,Kericho,-0.3975,35.0495,9,0
2015/05/23 11:18:07 AM,Sigowet Market,Kericho,-0.3958,35.0479,11,0
2015/05/23 12:47:09 PM,Kaplelartet Tea Buying Center,Kericho,-0.3919,35.1087,5,0
2015/05/23 1:25:02 PM,Kakibei Tea Buying Center,Kericho,-0.3997,35.0960,7,6
2015/05/23 1:28:09 PM,Simotwet Tea Buying Center,Kericho,-0.4037,35.0810,8,9
2015/05/23 1:37:35 PM,Kamirai Tea Buying Center,Kericho,-0.3985,35.0786,10,10
2015/05/23 1:43:20 PM,Mogoywet Tea Buying Center,Kericho,-0.3993,35.0775,10,12
2015/05/25 11:30:40 AM,Mutete Tea Market Center,Kericho,-0.4067,35.1050,6,8
2015/05/25 11:47:55 AM,Chamamul Tea Buying Center,Kericho,-0.4185,35.1052,6,20
2015/05/25 1:11:27 PM,kaplelartet market,Kericho,-0.3923,35.1080,9,22
2015/05/25 1:17:58 PM,Lamaiyat Tea Buying Center,Kericho,-0.4278,35.1057,7,20
2015/05/25 2:14:42 PM,Chebirirbei Market,Kericho,-0.4382,35.1067,12,
2015/05/25 3:28:55 PM,Siriat Tea Buying Center,Kericho,-0.4593,35.1076,7,15
2015/05/25 3:55:23 PM,Chebirirbei Tea Buying Center,Kericho,-0.4384,35.1063,6,24
2015/05/26 12:25:55 PM,Kipsitet Market,Kericho,-0.2283,35.1560,6,0
2015/05/27 10:09:20 AM,kipsitet market,Kericho,-0.2284,35.1560,6,0
2015/05/27 11:29:25 AM,Soin livestock market,Kericho,-0.2282,35.1573,5,25
2015/05/27 12:04:31 PM,Londiani Market,Kericho,-0.1652,35.5921,6,3
2015/05/27 12:22:32 PM,soin cereals markwt,Kericho,-0.2283,35.1557,5,21
2015/05/27 1:49:20 PM,Chepkoinik Tea Buying Center,Kericho,-0.2986,35.1976,9,10
2015/05/27 2:05:07 PM,Torit Tea Buying Center,Kericho,-0.3094,35.2066,11,8
2015/05/28 9:10:02 AM,Ngoina Road,Kericho,-0.4901,35.1654,5,3
2015/05/28 11:07:10 AM,chemosot,Kericho,-0.4898,35.1629,6,1
2015/05/28 1:31:20 PM,Kabitungu Tea Buying Center,Kericho,-0.4891,35.1471,5,4
2015/05/28 1:46:04 PM,Chemoywo Tea Buying Center,Kericho,-0.4999,35.1468,5,8
2015/05/28 4:18:36 PM,Mau Tea Buying Center,Kericho,-0.3475,35.2899,16,5
2015/05/29 8:40:35 AM,Anex Kericho Tea Buying Center,Kericho,-0.3523,35.2841,7,6
2015/05/29 9:03:59 AM,Kericho Livestock Market,Kericho,-0.3696,35.2770,8,3
2015/05/29 10:24:05 AM,Chemosot Tea Buying Center,Kericho,-0.5131,35.1712,5,8
2015/05/29 11:23:16 AM,Chemosot Market,Kericho,-0.5113,35.1712,7,
2015/05/29 12:18:33 PM,Chepseon Market,Kericho,-0.2566,35.4753,4,
2015/05/29 1:19:34 PM,Chepseon Auction Market,Kericho,-0.2561,35.4743,10,0
2015/05/29 1:22:43 PM,Chepseron Tea Buying Center,Kericho,-0.5142,35.1821,8,12
2015/05/29 1:41:58 PM,Chelilis Tea Buying Center,Kericho,-0.5351,35.1763,13,8
2015/06/02 9:23:05 AM,Litien market,Kericho,-0.5809,35.1903,12,0
2015/06/02 9:25:48 AM,Kipmotyo Tea Buying Center,Kericho,-0.5030,35.1614,5,7
2015/06/02 9:34:05 AM,Kipmotyo Finlay Tea Buying Center,Kericho,-0.5025,35.1607,11,12
2015/06/02 1:56:28 PM,Kiptororgor Tea Buying Center,Kericho,-0.5102,35.1610,4,10
2015/06/02 2:01:59 PM,Kiptororgor Finlay Tea Buying Center,Kericho,-0.5109,35.1621,5,12
2015/06/02 2:08:09 PM,Changoi Tea Buying Center,Kericho,-0.5115,35.1640,6,14
2015/06/02 5:26:40 PM,Getarwet Tea Buying Center,Kericho,-0.5252,35.1535,6,15
2015/06/02 5:29:49 PM,Chemngwor Tea Buying Center,Kericho,-0.5251,35.1534,7,17
2015/06/02 5:39:31 PM,Bargiro Tea Buying Center,Kericho,-0.5258,35.1543,9,10
2015/06/03 1:58:17 PM,KTDA 76 Tuyabei Tea Buying Center,Kericho,-0.5502,35.2036,5,7
2015/06/03 2:15:10 PM,KTDA LT 20 Chesoi,Kericho,-0.5569,35.1973,6,5
2015/06/03 3:09:59 PM,LT 80 Kapriret Tea Buying Center,Kericho,-0.5543,35.1937,7,8
2015/06/03 3:22:16 PM,Museset Tea  Buying Center,Kericho,-0.5598,35.1880,8,6
2015/06/04 2:42:55 PM,Chelugei Tea Buying Center,Kericho,-0.5663,35.1874,7,4
2015/06/04 3:02:35 PM,Chesingoro Tea Buying Center,Kericho,-0.5613,35.1811,6,7
2015/06/04 3:16:04 PM,Chesingoro High Quality Tea Buying Center,Kericho,-0.5537,35.1808,8,9
2015/06/05 1:05:38 PM,Fortenan,Kericho,-0.2050,35.3414,5,48
2015/06/05 1:14:45 PM,Fortenan Market,Kericho,-0.2049,35.3418,5,
2015/06/05 3:39:16 PM,Litein Center 1 Tea Buying Center,Kericho,-0.5806,35.1909,9,
2015/06/06 1:17:06 PM,Saptet Tea Buying Center,Kericho,-0.5436,35.1799,6,7
2015/06/06 1:28:29 PM,Bargiro Tea Buying Center,Kericho,-0.5398,35.1672,5,8
2015/06/06 1:44:00 PM,Bargiro  Changoi Tea Buying Center,Kericho,-0.5366,35.1669,5,14
2015/06/06 3:20:07 PM,Kapsang'anyi Tea Buying Center,Kericho,-0.5202,35.1417,8,16
2015/06/06 3:35:57 PM,Kaptoret Tea Buying Center,Kericho,-0.5149,35.1391,8,19
2015/06/06 3:41:03 PM,KTDA Roret Tea Buying Center,Kericho,-0.5124,35.1381,9,21
2015/06/08 12:43:10 PM,Morit Tea Buying Center,Kericho,-0.5917,35.2017,14,2
2015/06/08 1:01:51 PM,Londiani Market,Kericho,-0.1636,35.5913,5,15
2015/06/08 1:02:52 PM,Chemoiben Tea Buying Center,Kericho,-0.6008,35.2128,4,6
2015/06/08 1:13:27 PM,Kapcheluch Tea Buying A d Storage Center,Kericho,-0.6026,35.2219,6,10
2015/06/08 1:23:11 PM,Janction Market,Kericho,-0.1642,35.5905,6,3
2015/06/08 1:26:51 PM,Cherus Tea Buying Center,Kericho,-0.6061,35.2095,5,12
2015/06/08 1:41:00 PM,Banda Pilis Tea Buying Center,Kericho,-0.5959,35.1972,4,4
2015/06/09 9:17:18 AM,Kamachumo,Kericho,-0.6256,35.1980,11,0
2015/06/09 11:31:52 AM,Kapsinendet Tea Buying Center,Kericho,-0.5832,35.1733,5,8
2015/06/09 11:42:11 AM,America Tea Buying Center Cheplanget,Kericho,-0.5856,35.1666,5,12
2015/06/09 12:00:27 PM,Lalagi Tea Buying Center,Kericho,-0.5722,35.1692,6,17
2015/06/09 12:08:11 PM,Fort Ternan  Auction,Kericho,-0.2015,35.3482,15,30
2015/06/09 12:18:05 PM,Kamolok Tea Buying Center,Kericho,-0.5740,35.1550,6,16
2015/06/10 8:56:26 AM,Fort Ternan Open Air Market,Kericho,-0.2048,35.3420,12,30
2015/06/10 8:57:19 AM,Kipkelion Open Market,Kericho,-0.2049,35.3419,13,9
2015/06/10 9:06:26 AM,Chesanga,Kericho,-0.6411,35.1525,5,6
2015/06/10 9:15:28 AM,Londiani Junction  Market Centre,Kericho,-0.1763,35.6176,12,26
2015/06/10 9:19:55 AM,Kahuro Market Centre,Kericho,-0.1766,35.6172,7,35
2015/06/10 12:06:59 PM,Cheplanget,Kericho,-0.6445,35.1419,8,7
2015/06/10 12:31:51 PM,Kapkatet Market,Kericho,-0.6286,35.1967,12,0
2015/06/10 1:03:37 PM,Cheborgei Tea Buying Center,Kericho,-0.5778,35.1440,9,10
2015/06/10 1:25:50 PM,Kimwokit Tea Buying Center,Kericho,-0.5692,35.1431,5,12
2015/06/10 1:37:37 PM,Cheborge Center 2 Tea Buying Center,Kericho,-0.5683,35.1303,9,14
2015/06/10 1:46:51 PM,Chakorol Tea Buying Center,Kericho,-0.5650,35.1186,7,16
2015/06/10 1:54:52 PM,Kaborus Tea Buying Center,Kericho,-0.5639,35.1105,5,17
2015/06/10 2:23:28 PM,Korongoi Tea Buying Center,Kericho,-0.5822,35.1265,6,12
2015/06/11 9:08:25 AM,Bargit Tea Buying Center,Kericho,-0.5397,35.1604,8,15
2015/06/11 9:17:33 AM,Tetile Tea Buying Center,Kericho,-0.5428,35.1597,10,16
2015/06/11 9:29:38 AM,Kedowa Market Centre,Kericho,-0.1762,35.6177,4,25
2015/06/11 9:30:01 AM,Ng'oroga Chebaywa Tea Buying Center,Kericho,-0.5485,35.1527,15,18
2015/06/11 9:53:28 AM,Kaptitony Tra Buying Center,Kericho,-0.5623,35.1650,7,10
2015/06/11 10:00:31 AM,Kwenet Tea Buying Center,Kericho,-0.5598,35.1609,7,
2015/06/11 10:58:31 AM,Kaptoit Kimwokit Tea Buying Center,Kericho,-0.5570,35.1459,9,14
2015/06/11 11:22:46 AM,Sachangw'n Tea Buying Center,Kericho,-0.5426,35.1371,7,17
2015/06/11 11:56:54 AM,Cheboin Changoi Tea Buying Center,Kericho,-0.5356,35.1339,14,18
2015/06/11 12:08:49 PM,Kiptuiga Tea Buying Center,Kericho,-0.5259,35.1243,14,20
2015/06/11 1:32:54 PM,Cheboin 40 B. Tea Buying Center,Kericho,-0.5306,35.1311,6,17
2015/06/11 1:57:08 PM,Kobaliach Tea Buying Center,Kericho,-0.5419,35.1606,6,12
2015/06/11 3:28:38 PM,Kipkechei Open Market,Kericho,-0.2044,35.3422,4,20
2015/06/11 3:43:35 PM,Chepkechei Market,Kericho,-0.2044,35.3423,10,25
2015/06/11 3:49:37 PM,"Turnel Market,Kipkelion",Kericho,-0.2047,35.3422,11,20
2015/06/12 8:39:20 AM,Kipkelion Open Market,Kericho,-0.2002,35.4677,5,30
2015/06/12 8:57:40 AM,Cheborge Market,Kericho,-0.5788,35.1441,7,9
2015/06/12 9:30:44 AM,Chebwagan Sachang'wan Center,Kericho,-0.6064,35.1392,5,12
2015/06/12 12:15:26 PM,Chepterwo Tea Buying Center,Kericho,-0.5995,35.1636,5,14
2015/06/12 12:57:13 PM,Kaitamat Tea Collection Centre,Kericho,-0.6224,35.1388,15,16
2015/06/12 1:57:40 PM,Mombwo Tea Buying Center,Kericho,-0.6184,35.1209,17,18
2015/06/12 2:09:33 PM,Kalacha Tea Buying And Collection Center,Kericho,-0.6137,35.1304,14,12
2015/06/12 2:52:46 PM,Tendwet Tea Buying And Collection,Kericho,-0.6008,35.1826,5,4
2015/06/13 8:13:49 AM,Chelil tea collction and buying centre,Kericho,-0.5065,35.0985,6,3
2015/06/13 10:18:06 AM,Moronjo Tea Buying And Storage Center,Kericho,-0.6112,35.1808,8,7
2015/06/13 10:47:09 AM,Chebagal Tea Buying Center,Kericho,-0.6077,35.1774,4,10
2015/06/13 11:31:55 AM,Nukyat Tea Buying Center,Kericho,-0.6132,35.1592,6,14
2015/06/13 1:00:39 PM,Sugutek Tea Buying Center,Kericho,-0.6279,35.1162,7,10
2015/06/13 1:11:51 PM,Boreiwek Tea Buying Center,Kericho,-0.6290,35.1095,7,8
2015/06/13 4:51:32 PM,Kipwastuiyo Tea Buying Center,Kericho,-0.6172,35.1108,6,15
2015/06/15 9:34:02 AM,Siriat Tea Buying Center,Kericho,-0.5875,35.1326,5,8
2015/06/15 9:42:33 AM,Kapsagut Tea Buying Center,Kericho,-0.5919,35.1250,8,10
2015/06/15 9:55:23 AM,Kaptebengwa Tea Buying Center,Kericho,-0.5985,35.1175,4,14
2015/06/15 2:43:39 PM,Kipwastuiyo Market,Kericho,-0.6177,35.1105,14,16
2015/06/16 9:31:05 AM,TINDIRET MARKET(AUCTION),Kericho,-0.2020,35.4673,12,20
2015/06/16 10:16:25 AM,Tebesonik Market,Kericho,-0.5559,35.0925,5,15
2015/06/16 10:21:42 AM,kirongeng Livestock Open Market,Kericho,-0.2047,35.4646,6,30
2015/06/16 10:37:07 AM,TUIYOBEI MARKET,Kericho,-0.2049,35.4646,4,30
2015/06/16 11:27:32 AM,Kibolgong Tea Buying Center,Kericho,-0.5457,35.0896,6,17
2015/06/16 11:37:16 AM,Woeito Tea Buying Center,Kericho,-0.5560,35.0859,9,17
2015/06/16 11:48:14 AM,Thritabita Tea Buying Center,Kericho,-0.5563,35.0855,8,18
2015/06/16 12:53:25 PM,Cheimen Tea Buying Center,Kericho,-0.5557,35.1035,7,19
2015/06/16 1:29:04 PM,Siritiet Tea Buying Center,Kericho,-0.5683,35.0870,14,14
2015/06/16 1:36:38 PM,Siritiet B Unilever Tea Buying Center,Kericho,-0.5667,35.0874,11,15
2015/06/16 1:45:49 PM,Tebesonik Tea Buying Center,Kericho,-0.5639,35.0938,16,12
2015/06/16 2:07:56 PM,Atebwo Tea Buying Center,Kericho,-0.5860,35.1164,15,14
2015/06/16 2:24:36 PM,Arokyet Junction Tea Storage And Buying Center,Kericho,-0.5826,35.1385,12,
2015/06/16 2:46:37 PM,Kapkoros Tea Buying Center,Kericho,-0.5718,35.1517,9,7
2015/06/16 3:01:27 PM,Kapchebo Tea Buying Center,Kericho,-0.5676,35.1599,12,9
2015/04/02 1:01:50 PM,Ruiru Market,Kiambu,-1.1479,36.9540,8,1
2015/04/13 12:06:28 PM,Kangigi,Kiambu,-1.1696,36.8272,13,1
2015/04/13 4:57:04 PM,Gichagi Gachie Market Kihara,Kiambu,-1.2188,36.7666,5,0
2015/04/14 10:43:03 AM,Gatukuyu Market,Kiambu,-0.9850,36.9651,13,0
2015/04/16 12:11:10 PM,Tinganga,Kiambu,-1.1323,36.8152,5,1
2015/04/21 6:23:31 PM,Soko Mjinga Market Kinale,Kiambu,-0.8896,36.5890,13,5
2015/04/23 10:02:38 AM,Kiare Market,Kiambu,-1.1010,36.8184,9,5
2015/04/23 3:35:30 PM,Githiga Market,Kiambu,-1.0888,36.7366,9,0
2015/04/27 11:04:33 AM,Githunguri,Kiambu,-1.0557,36.7756,4,0
2015/04/30 1:02:35 PM,Dagoretti Market Kikuyu,Kiambu,-1.2864,36.6859,7,0
2015/04/30 1:35:51 PM,Kaambaa market,Kiambu,-1.0631,36.7203,5,1
2015/04/30 1:51:44 PM,Jamuhuri Market,Kiambu,-1.0389,37.0817,4,1
2015/06/08 10:55:01 AM,Githombokini Market,Kiambu,-0.8869,36.8040,4,50
2015/06/08 2:01:29 PM,Gathengere Market,Kiambu,-0.8867,36.8033,13,50
2015/06/09 2:31:40 PM,Gachege Market,Kiambu,-0.9073,36.8051,18,45
2015/06/10 10:04:39 AM,Kanyoni Market,Kiambu,-0.9227,36.8460,12,40
2015/06/11 9:31:59 AM,Mubauini Market,Kiambu,-0.9237,36.8522,12,40
2015/06/12 10:56:18 AM,Gituamba Market,Kiambu,-0.9060,36.8604,14,30
2015/06/13 10:07:55 AM,Kanjuku Market,Kiambu,-0.9409,36.8791,14,30
2015/06/15 12:02:45 PM,Kamburu Market,Kiambu,-1.0283,36.7434,4,0
2015/06/15 4:49:48 PM,Kagwe Market,Kiambu,-1.0045,36.7438,14,1
2015/03/31 1:53:30 PM,Pishori Centre,Kiambu,-1.2555,36.6941,11,1
2015/03/30 11:00:15 AM,Oloitiptip Market,Kilifi,-3.6322,39.8514,14,0
2015/04/01 11:16:44 AM,Kibaoni Market,Kilifi,-3.6205,39.8494,12,1
2015/04/01 11:45:16 AM,Mkoroshoni Market,Kilifi,-3.6077,39.8545,5,4
2015/04/02 12:48:18 PM,Mariakani Market,Kilifi,-3.8610,39.4744,13,0
2015/04/07 10:42:25 AM,Tezo Market,Kilifi,-3.5366,39.8787,7,7
2015/04/07 11:15:02 AM,Ocean Fresh Fish Supply,Kilifi,-3.2245,40.1274,12,1
2015/04/07 12:23:47 PM,Blue Fish,Kilifi,-3.2182,40.1255,14,1
2015/04/07 1:12:34 PM,Malindi Fishermen SACCO,Kilifi,-3.2173,40.1247,4,1
2015/04/07 2:09:42 PM,Malindi Old Market,Kilifi,-3.2200,40.1206,6,1
2015/04/07 2:41:43 PM,Mtwapa Hawkers Shed,Kilifi,-3.9459,39.7454,4,0
2015/04/08 11:39:30 AM,Kaloleni Market,Kilifi,-3.8165,39.6275,4,200
2015/04/08 12:51:14 PM,Charomaya Market,Kilifi,-3.6241,39.8508,12,1
2015/04/08 3:15:01 PM,Malindi Slaughter House,Kilifi,-3.2209,40.1108,5,1
2015/04/08 3:55:01 PM,Malindi New Market,Kilifi,-3.2227,40.1143,5,1
2015/04/09 10:26:36 AM,Timboni Market,Kilifi,-3.3433,40.0132,4,1
2015/04/10 12:23:48 PM,Watamu Fish Market,Kilifi,-3.3524,40.0238,7,1
2015/04/10 1:29:03 PM,Watamu Market,Kilifi,-3.3515,40.0151,13,
2015/04/10 4:31:22 PM,Gede Stage Market,Kilifi,-3.3030,40.0119,12,6
2015/04/13 10:37:32 AM,KALRO Msabaha,Kilifi,-3.2692,40.0494,13,8
2015/04/13 2:52:07 PM,Kijiwetanga Market,Kilifi,-3.2613,40.0794,12,5
2015/04/14 11:12:30 AM,Lango Baya Market,Kilifi,-3.1292,39.7817,6,50
2015/04/14 12:51:48 PM,Bao Lala Cattle Market,Kilifi,-3.1887,39.7833,5,55
2015/04/14 2:15:45 PM,Kakoneni Market,Kilifi,-3.1708,39.8617,12,30
2015/04/14 3:10:30 PM,Jilore Market,Kilifi,-3.1884,39.9036,4,
2015/04/15 9:49:32 AM,Kakuyuni Market,Kilifi,-3.2199,39.9985,5,
2015/04/15 12:25:15 PM,Kwa Upanga Market,Kilifi,-3.2260,40.0285,14,
2015/04/15 12:42:05 PM,Ganda Market,Kilifi,-3.2181,40.0664,7,
2015/04/17 10:46:54 AM,Tufaane Women Dairy Group,Kilifi,-3.2257,40.1152,6,1
2015/04/20 9:57:26 AM,ADC Kisiwani Complex,Kilifi,-3.1880,40.1070,9,4
2015/04/20 11:09:56 AM,Kibokoni Market,Kilifi,-3.1780,40.1151,10,
2015/04/20 12:30:12 PM,Kamunyuni Market for livestock,Kilifi,-3.8570,39.4758,5,3
2015/04/20 4:59:58 PM,Mariakani Fish Market,Kilifi,-3.8647,39.4726,7,2
2015/04/21 10:02:21 AM,Mambrui Market Place,Kilifi,-3.1173,40.1572,8,10
2015/04/21 11:01:25 AM,Gotani Market,Kilifi,-3.7847,39.5412,15,15
2015/04/21 11:22:08 AM,Shali Shali Fish Market,Kilifi,-3.0893,40.1570,12,18
2015/04/21 11:33:47 AM,Mjanaheri Market,Kilifi,-3.0878,40.1432,13,
2015/04/21 11:43:52 AM,Ecomic Stimulus project Market Gotani,Kilifi,-3.7851,39.5394,7,
2015/04/21 2:25:10 PM,Ngomeni Fish Market,Kilifi,-2.9949,40.1971,14,28
2015/04/22 4:10:00 PM,Magarini Dairy Farmers,Kilifi,-3.0361,40.1364,7,25
2015/04/22 4:44:56 PM,Gongoni Market,Kilifi,-3.0378,40.1380,7,25
2015/04/22 5:35:14 PM,Kibaokiche open air Market,Kilifi,-3.8397,39.5475,8,
2015/04/23 2:07:09 PM,Bamba Livestock Saleyard,Kilifi,-3.5475,39.5216,13,
2015/04/23 2:14:04 PM,Bamba Open Air Market,Kilifi,-3.5478,39.5216,14,2
2015/04/24 10:34:14 AM,Jila Open Air Market,Kilifi,-3.4247,39.5356,15,20
2015/04/24 3:38:10 PM,Guruguru Open Air Market,Kilifi,-3.7128,39.4502,8,50
2015/04/25 10:57:39 AM,Magarini Jatropha Processing Centre,Kilifi,-3.0897,40.1104,10,25
2015/04/25 3:55:48 PM,Ras Fish Market,Kilifi,-2.9840,40.2288,5,30
2015/04/27 11:11:02 AM,GIS Market,Kilifi,-3.0083,40.0236,7,
2015/04/27 12:41:26 PM,Tzufini Open Air Market,Kilifi,-3.6583,39.5260,7,30
2015/04/27 1:13:52 PM,Marafa Market,Kilifi,-3.0309,39.9615,4,
2015/04/27 2:08:44 PM,Viragoni Open Air Market,Kilifi,-3.7064,39.5334,4,26
2015/04/27 3:19:05 PM,Mwanamwinga Open Air Market,Kilifi,-3.7556,39.5580,7,20
2015/04/28 11:52:52 AM,Dakatcha Woodland Project,Kilifi,-3.0269,39.9644,4,50
2015/04/28 1:17:11 PM,Mavuno Dairy Group,Kilifi,-3.0309,39.9616,6,50
2015/04/30 12:27:26 PM,Hajirani Farmers Group,Kilifi,-2.9026,39.8978,6,75
2015/04/30 1:47:48 PM,Ramada Cattle Auction Yard,Kilifi,-2.8894,40.0251,11,
2015/05/04 12:03:30 PM,Marereni Cattle Auction Yard,Kilifi,-2.8639,40.1443,5,
2015/05/05 9:59:13 AM,Marereni Market,Kilifi,-2.8632,40.1480,6,40
2015/05/05 10:18:57 AM,Kinyaule Fish Market,Kilifi,-2.8908,40.1704,6,40
2015/05/05 11:43:01 AM,Ngamani Cattle Auction Yard,Kilifi,-2.7272,40.1216,9,
2015/05/05 12:03:41 PM,Bompwani Fish Market,Kilifi,-2.7212,40.1788,14,
2015/05/06 1:44:12 PM,Baricho Cattle Auction Yard,Kilifi,-3.1157,39.7810,4,
2015/05/07 3:04:59 PM,Msabaha Open Air Market,Kilifi,-3.2656,40.0485,5,10
2015/05/08 1:30:32 PM,ADC Galana,Kilifi,-3.0668,39.3305,5,180
2015/06/15 11:01:51 AM,Mayungu Fish Market,Kilifi,-3.2926,40.1170,4,8
2015/06/16 12:24:45 PM,Shalrik Boat & Fishing Equipment,Kilifi,-3.2238,40.1269,5,0
2015/03/31 10:28:35 AM,Matano Manne Market,Kilifi,-3.3978,39.7779,5,34
2015/04/02 10:37:47 AM,Kagio Market,Kirinyaga,-0.6278,37.2534,6,1
2015/04/07 9:58:33 AM,Kagio Rice Market,Kirinyaga,-0.6250,37.2547,14,1
2015/04/10 3:59:40 PM,Sagana Market,Kirinyaga,-0.6641,37.2097,6,1
2015/04/13 8:31:00 AM,Kiangai Market,Kirinyaga,-0.4807,37.1771,4,1
2015/04/16 8:34:09 AM,Kagumo Market,Kirinyaga,-0.4766,37.2354,10,1
2015/04/17 11:24:16 AM,Kibirigwi Market,Kirinyaga,-0.5253,37.1779,7,1
2015/05/11 2:40:14 PM,Kiamugwe French Beans Collection Centre,Kirinyaga,-0.5189,37.2942,15,2
2015/05/14 12:58:34 PM,Kerugoya Market,Kirinyaga,-0.5019,37.2780,12,0
2015/05/14 2:14:08 PM,Githure Open Air Market,Kirinyaga,-0.4446,37.4117,13,0
2015/05/15 10:36:12 AM,Kutus Old Market,Kirinyaga,-0.5668,37.3245,6,1
2015/05/16 9:22:07 AM,Mjini Market,Kirinyaga,-0.3859,37.0831,12,1
2015/05/18 12:49:17 PM,Kibibi Banana Market,Kirinyaga,-0.4968,37.3525,8,1
2015/05/18 3:12:42 PM,Kianyaga Old Market,Kirinyaga,-0.4963,37.3500,5,1
2015/05/19 12:18:51 PM,Kimunye Market,Kirinyaga,-0.4302,37.3089,7,1
2015/05/19 1:00:01 PM,Karumandi,Kirinyaga,-0.4472,37.3483,6,0
2015/05/19 3:28:35 PM,Kiamutugu Open market,Kirinyaga,-0.4677,37.3913,11,0
2015/05/21 8:44:14 AM,Mukithi Tea Buying Centre,Kirinyaga,-0.4684,37.2680,4,8
2015/05/21 9:39:29 AM,Thaita Tea Buying Centre,Kirinyaga,-0.4562,37.2651,5,12
2015/05/21 10:21:28 AM,Kangaita Market,Kirinyaga,-0.4221,37.2717,5,1
2015/05/21 12:36:23 PM,Kiandai,Kirinyaga,-0.4740,37.3355,5,
2015/05/21 4:31:51 PM,Kianguenyi Market,Kirinyaga,-0.4456,37.2921,7,1
2015/05/22 11:02:47 AM,Ngariama,Kirinyaga,-0.4462,37.3896,11,
2015/05/22 12:19:26 PM,Mbirii Open Market,Kirinyaga,-0.4937,37.3990,10,20
2015/05/22 3:06:27 PM,Karie Market,Kirinyaga,-0.6177,37.3160,11,5
2015/05/23 10:19:47 AM,Gachonjo,Kirinyaga,-0.5252,37.3955,7,5
2015/05/25 9:43:26 AM,Rwambiti,Kirinyaga,-0.5257,37.3532,13,
2015/05/25 9:55:03 AM,Ganjuu,Kirinyaga,-0.5320,37.4098,8,5
2015/05/25 10:18:22 AM,Mumbuini Market,Kirinyaga,-0.5868,37.4636,8,1
2015/05/25 2:37:03 PM,Kiandegw,Kirinyaga,-0.7556,37.3391,5,20
2015/05/25 3:05:06 PM,Karima,Kirinyaga,-0.6396,37.1903,12,
2015/05/25 4:21:16 PM,Kamoro,Kirinyaga,-0.6066,37.1866,4,
2015/05/26 8:23:40 AM,Kagio ini Tea Buying Centre,Kirinyaga,-0.4530,37.2737,5,15
2015/05/26 8:45:41 AM,Mugwandi Tea Buying Centre,Kirinyaga,-0.4518,37.2791,10,17
2015/05/26 9:18:05 AM,Gitumbi Market,Kirinyaga,-0.4531,37.2700,15,
2015/05/26 9:57:49 AM,Kiairungu Tea Buying Centre,Kirinyaga,-0.4637,37.2715,6,14
2015/05/26 10:49:09 AM,Waigiri Tea Collection Centre,Kirinyaga,-0.4749,37.2563,5,13
2015/05/26 12:41:01 PM,Kiumbu Market,Kirinyaga,-0.7173,37.4651,8,1
2015/05/26 3:23:57 PM,Baricho Market,Kirinyaga,-0.5546,37.2411,9,1
2015/05/27 8:27:00 AM,Baricho Market,Kirinyaga,-0.5517,37.2397,15,0
2015/05/27 10:12:00 AM,Kianjege,Kirinyaga,-0.5758,37.1632,7,
2015/05/27 10:15:13 AM,Kianjaga Market,Kirinyaga,-0.5551,37.2332,7,3
2015/05/27 11:45:37 AM,Kburu Market,Kirinyaga,-0.5410,37.2085,14,1
2015/05/27 1:05:02 PM,Riakana Open Market,Kirinyaga,-0.5195,37.2123,4,10
2015/05/27 1:23:03 PM,Kagumo Tea Buying Centre,Kirinyaga,-0.4731,37.2377,8,0
2015/05/28 8:55:18 AM,Kiaragana Market,Kirinyaga,-0.4967,37.1971,4,7
2015/05/28 9:42:49 AM,Kianwe,Kirinyaga,-0.4959,37.1833,4,
2015/05/28 10:36:47 AM,Mukarara Market,Kirinyaga,-0.6243,37.3005,6,1
2015/05/28 11:05:43 AM,Ngugu Ini Open Market,Kirinyaga,-0.5086,37.1927,9,15
2015/05/28 11:50:24 AM,Kirinyaga_Mwea Cereal & Fruit Market,Kirinyaga,-0.6839,37.3553,5,0
2015/05/28 3:05:05 PM,Miringa iri,Kirinyaga,-0.4951,37.2744,12,
2015/05/29 11:37:17 AM,Mathia,Kirinyaga,-0.4485,37.1770,4,
2015/05/08 12:13:19 PM,Riosiri Market,Kisii,-0.7695,34.6263,13,25
2015/05/08 12:53:45 PM,Riosiri Livestock Market,Kisii,-0.7710,34.6269,12,25
